,index,balance,net_worth,open_amount,price_x,step,symbol,type,amount,price_y
1788,1788,770.2749651996259,3027594.28075589,0.3014110200000014,3939.78,1788,ETH/BTC,TradeType.LIMIT_BUY,0.18902792,3939.78
1789,1789,1655.568883339026,6505026.128241032,0.07535275000000141,3916.22,1789,ETH/BTC,TradeType.LIMIT_SELL,0.22605827,3916.22
1790,1790,1729.5228185863202,6792057.984751039,0.05651456000000141,3925.7452678465543,1790,ETH/BTC,TradeType.MARKET_SELL,0.01883819,3925.7452678465543
1791,1791,1895.4306343687203,7443411.570206605,0.014128640000001406,3914.22,1791,ETH/BTC,TradeType.LIMIT_SELL,0.04238592,3914.22
1792,1792,1895.4306343687203,7443411.570206605,0.014128640000001406,3926.0,,,,,
1793,1793,1923.1520710392538,7552245.9174914695,0.007064320000001407,3924.1479251411993,1793,ETH/BTC,TradeType.MARKET_SELL,0.00706432,3924.1479251411993
1794,1794,1930.0648966968538,7579385.650218785,0.005298240000001407,3914.22,1794,ETH/BTC,TradeType.LIMIT_SELL,0.00176608,3914.22
1795,1795,1950.8416604468564,7660955.200574805,1.4068607390171906e-15,3921.446319910502,1795,ETH/BTC,TradeType.LIMIT_SELL,0.00529824,3921.446319910502
1796,1796,1950.8416604468564,7664856.883895698,1.4068607390171906e-15,3897.52298953969,,,,,
1797,1797,1950.8416604468564,7664856.883895698,1.4068607390171906e-15,3909.715814935031,,,,,
1798,1798,1950.8416604468564,7664856.883895698,1.4068607390171906e-15,3898.303369555066,,,,,
1799,1799,514.874152061725,2024374.7018153176,0.36511160000000137,3932.9550427461945,1799,ETH/BTC,TradeType.LIMIT_BUY,0.3651116,3932.9550427461945
1800,1800,870.1581070201698,3416445.0934929666,0.2738337000000014,3892.332700012214,1800,ETH/BTC,TradeType.MARKET_SELL,0.0912779,3892.332700012214
1801,1801,870.1581070201698,3418185.957374407,0.2738337000000014,3926.0,,,,,
1802,1802,9.2633256283425,38286.00380160432,0.4911953900000014,3960.655538663816,1802,ETH/BTC,TradeType.MARKET_BUY,0.21736169,3960.655538663816
1803,1803,9.2633256283425,38286.00380160432,0.4911953900000014,3924.0,,,,,
1804,1804,2.4157999256225526,11416.275324228523,0.4929308400000014,3945.6773186896467,1804,ETH/BTC,TradeType.MARKET_BUY,0.00173545,3945.6773186896467
1805,1805,966.1522791722225,3791182.0285698688,0.24646542000000143,3910.23,1805,ETH/BTC,TradeType.LIMIT_SELL,0.24646542,3910.23
1806,1806,491.2209889354225,1928500.0872473824,0.3671972600000014,3933.77,1806,ETH/BTC,TradeType.LIMIT_BUY,0.12073184,3933.77
1807,1807,1209.4364157858672,4745339.132954817,0.1835986300000014,3911.8779200609756,1807,ETH/BTC,TradeType.LIMIT_SELL,0.18359863,3911.8779200609756
1808,1808,615.4905636208136,2415882.298498092,0.3347316200000014,3929.955016208265,1808,ETH/BTC,TradeType.LIMIT_BUY,0.15113299,3929.955016208265
1809,1809,940.7250652241501,3691449.0439149607,0.2510487100000014,3886.510418953361,1809,ETH/BTC,TradeType.MARKET_SELL,0.08368291,3886.510418953361
1810,1810,1186.666641550742,4658405.404430383,0.1882865300000014,3918.62705098185,1810,ETH/BTC,TradeType.MARKET_SELL,0.06276218,3918.62705098185
1811,1811,895.002351857642,3513913.859446685,0.2623925600000014,3935.77,1811,ETH/BTC,TradeType.LIMIT_BUY,0.07410603,3935.77
1812,1812,1408.272374362042,5527983.883573735,0.1311962800000014,3912.23,1812,ETH/BTC,TradeType.LIMIT_SELL,0.13119628,3912.23
1813,1813,1918.932476724795,7527972.106191371,1.3877787807814457e-15,3892.3367519471813,1813,ETH/BTC,TradeType.MARKET_SELL,0.13119628,3892.3367519471813
1814,1814,1918.932476724795,7527972.106191371,1.3877787807814457e-15,3922.0,,,,,
1815,1815,1918.932476724795,7527972.106191371,1.3877787807814457e-15,3911.851138640493,,,,,
1816,1816,1918.932476724795,7527972.106191371,1.3877787807814457e-15,3885.5664259968694,,,,,
1817,1817,21.848767086859652,87593.64710289042,0.4795853700000014,3955.6746896552227,1817,ETH/BTC,TradeType.MARKET_BUY,0.47958537,3955.6746896552227
1818,1818,1424.5937169830036,5589151.385169803,0.11989634000000138,3899.882489872276,1818,ETH/BTC,TradeType.MARKET_SELL,0.35968903,3899.882489872276
1819,1819,1541.0627209323188,6045941.729281987,0.08992225000000138,3885.656043246528,1819,ETH/BTC,TradeType.MARKET_SELL,0.02997409,3885.656043246528
1820,1820,1716.2340300184578,6729529.879292773,0.04496112000000138,3896.061088458828,1820,ETH/BTC,TradeType.MARKET_SELL,0.04496113,3896.061088458828
1821,1821,1295.3478221333994,5079655.620471459,0.15224742000000138,3923.019135575171,1821,ETH/BTC,TradeType.MARKET_BUY,0.1072863,3923.019135575171
1822,1822,658.6626948398768,2583848.085057557,0.31419862000000137,3931.3393620641436,1822,ETH/BTC,TradeType.LIMIT_BUY,0.1619512,3931.3393620641436
1823,1823,964.7637216819467,3783762.296638113,0.23564896000000138,3896.9109075974334,1823,ETH/BTC,TradeType.MARKET_SELL,0.07854966,3896.9109075974334
1824,1824,964.7637216819467,3783762.296638113,0.23564896000000138,3920.0,,,,,
1825,1825,1886.7586487001754,7397980.6615533875,1.3877787807814457e-15,3912.577959258674,1825,ETH/BTC,TradeType.LIMIT_SELL,0.23564896,3912.577959258674
1826,1826,1886.7586487001754,7397980.6615533875,1.3877787807814457e-15,3902.6299347145464,,,,,
1827,1827,1886.7586487001754,7397980.6615533875,1.3877787807814457e-15,3917.138950971771,,,,,
1828,1828,1886.7586487001754,7397980.6615533875,1.3877787807814457e-15,3890.9043348686937,,,,,
1829,1829,1886.7586487001754,7394207.144255987,1.3877787807814457e-15,3883.3535342496843,,,,,
1830,1830,1886.7586487001754,7397980.6615533875,1.3877787807814457e-15,3896.307169366974,,,,,
1831,1831,1886.7586487001754,7401754.178850788,1.3877787807814457e-15,3890.6889715580915,,,,,
1832,1832,1886.7586487001754,7401754.178850788,1.3877787807814457e-15,3922.0,,,,,
1833,1833,1886.7586487001754,7401754.178850788,1.3877787807814457e-15,3891.775621869248,,,,,
1834,1834,1886.7586487001754,7405527.696148189,1.3877787807814457e-15,3910.7300331035117,,,,,
1835,1835,1423.0225733224754,5585825.949553955,0.11782601000000138,3935.77,1835,ETH/BTC,TradeType.LIMIT_BUY,0.11782601,3935.77
1836,1836,1538.5778386115037,6042342.110923635,0.08836951000000139,3922.9122702638906,1836,ETH/BTC,TradeType.LIMIT_SELL,0.0294565,3922.9122702638906
1837,1837,1711.9531988473786,6723013.6812021565,0.04418475000000139,3923.8723993493427,1837,ETH/BTC,TradeType.LIMIT_SELL,0.04418476,3923.8723993493427
1838,1838,1841.7494703871334,7232593.537552214,0.011046190000001392,3916.774643791242,1838,ETH/BTC,TradeType.LIMIT_SELL,0.03313856,3916.774643791242
1839,1839,1841.7494703871334,7232593.537552214,0.011046190000001392,3926.0,,,,,
1840,1840,1841.7494703871334,7232593.537552214,0.011046190000001392,3926.0,,,,,
1841,1841,1884.9866882089334,7402342.724596481,1.392982951209376e-15,3914.22,1841,ETH/BTC,TradeType.LIMIT_SELL,0.01104619,3914.22
1842,1842,490.1326808407696,1927117.0481989838,0.35278645000000136,3953.8196758071745,1842,ETH/BTC,TradeType.MARKET_BUY,0.35278645,3953.8196758071745
1843,1843,1526.3247040455697,5997276.198479123,0.08819661000000134,3916.22,1843,ETH/BTC,TradeType.LIMIT_SELL,0.26458984,3916.22
1844,1844,1699.0233876337697,6675636.108135482,0.04409830000000134,3916.22,1844,ETH/BTC,TradeType.LIMIT_SELL,0.04409831,3916.22
1845,1845,1871.7220320597698,7353995.863962836,1.339206523454095e-15,3916.22,1845,ETH/BTC,TradeType.LIMIT_SELL,0.0440983,3916.22
1846,1846,1871.7220320597698,7353995.863962836,1.339206523454095e-15,3908.4485685218265,,,,,
1847,1847,1871.7220320597698,7353995.863962836,1.339206523454095e-15,3889.713838906867,,,,,
1848,1848,1871.7220320597698,7353995.863962836,1.339206523454095e-15,3916.7467515656067,,,,,
1849,1849,491.3938934707412,1932062.6011264622,0.35030389000000134,3940.3734243117556,1849,ETH/BTC,TradeType.MARKET_BUY,0.35030389,3940.3734243117556
1850,1850,5.169606461984301,22169.040809456324,0.47292694000000135,3965.1948553616708,1850,ETH/BTC,TradeType.MARKET_BUY,0.12262305,3965.1948553616708
1851,1851,5.169606461984301,22169.040809456324,0.47292694000000135,3929.515244993779,,,,,
1852,1852,931.1526099537871,3659427.4330185894,0.23646347000000134,3915.9664006106427,1852,ETH/BTC,TradeType.MARKET_SELL,0.23646347,3915.9664006106427
1853,1853,931.1526099537871,3659427.4330185894,0.23646347000000134,3928.0,,,,,
1854,1854,702.144924717774,2759884.416228294,0.29455372000000135,3942.274051773114,1854,ETH/BTC,TradeType.MARKET_BUY,0.05809025,3942.274051773114
1855,1855,528.7839223703631,2078921.098271157,0.33835725000000133,3957.694787324464,1855,ETH/BTC,TradeType.MARKET_BUY,0.04380353,3957.694787324464
1856,1856,1849.704114551709,7263788.057844561,1.3322676295501878e-15,3903.9216454837183,1856,ETH/BTC,TradeType.MARKET_SELL,0.33835725,3903.9216454837183
1857,1857,1849.704114551709,7263788.057844561,1.3322676295501878e-15,3893.1253362601055,,,,,
1858,1858,940.4458651599089,3694037.450656022,0.23090631000000134,3937.78,1858,ETH/BTC,TradeType.LIMIT_BUY,0.23090631,3937.78
1859,1859,478.15177719480886,1878112.7134381847,0.3483659400000013,3935.77,1859,ETH/BTC,TradeType.LIMIT_BUY,0.11745963,3935.77
1860,1860,360.23647212546473,1415412.311916449,0.37822600000000134,3948.9306139821597,1860,ETH/BTC,TradeType.MARKET_BUY,0.02986006,3948.9306139821597
1861,1861,360.23647212546473,1415412.311916449,0.37822600000000134,3924.0,,,,,
1862,1862,7.08735642540131,29640.204701209346,0.46825738000000133,3922.5114143542337,1862,ETH/BTC,TradeType.MARKET_BUY,0.09003138,3922.5114143542337
1863,1863,0.11950896210131035,2312.286102063446,0.4700286700000013,3933.77,1863,ETH/BTC,TradeType.LIMIT_BUY,0.00177129,3933.77
1864,1864,0.11950896210131035,2311.107026799243,0.4700286700000013,3942.6201145033147,,,,,
1865,1865,0.11950896210131035,2311.107026799243,0.4700286700000013,3934.955057702997,,,,,
1866,1866,0.11950896210131035,2309.9279515350404,0.4700286700000013,3919.7966041129425,,,,,
1867,1867,0.11950896210131035,2311.107026799243,0.4700286700000013,3939.884065655906,,,,,
1868,1868,0.11950896210131035,2311.107026799243,0.4700286700000013,3920.0,,,,,
1869,1869,0.11950896210131035,2312.286102063446,0.4700286700000013,3937.257019246803,,,,,
1870,1870,0.11950896210131035,2311.107026799243,0.4700286700000013,3952.698065764226,,,,,
1871,1871,0.11950896210131035,2312.286102063446,0.4700286700000013,3922.0,,,,,
1872,1872,0.11950896210131035,2312.286102063446,0.4700286700000013,3922.0,,,,,
1873,1873,0.11950896210131035,2312.286102063446,0.4700286700000013,3922.0,,,,,
1874,1874,459.2494164071983,1803018.049888439,0.3525215000000013,3907.2501486087785,1874,ETH/BTC,TradeType.MARKET_SELL,0.11750717,3907.2501486087785
1875,1875,804.6063690022168,3155897.986048092,0.2643911200000013,3918.7049073772123,1875,ETH/BTC,TradeType.MARKET_SELL,0.08813038,3918.7049073772123
1876,1876,212.17650001028778,833571.9749163385,0.4152853000000013,3926.1280255602237,1876,ETH/BTC,TradeType.MARKET_BUY,0.15089418,3926.1280255602237
1877,1877,1021.6117437162768,4004509.9675267884,0.2076426500000013,3898.212836842474,1877,ETH/BTC,TradeType.MARKET_SELL,0.20764265,3898.212836842474
1878,1878,517.1212377312627,2026877.7077205959,0.3355003900000013,3945.7173729569613,1878,ETH/BTC,TradeType.MARKET_BUY,0.12785774,3945.7173729569613
1879,1879,10.20578095959479,41817.827328591986,0.46487283000000135,3918.264637906403,1879,ETH/BTC,TradeType.LIMIT_BUY,0.12937244,3918.264637906403
1880,1880,10.20578095959479,41817.827328591986,0.46487283000000135,3918.0,,,,,
1881,1881,917.6896609747698,3597336.467214503,0.23243641000000134,3904.224131550361,1881,ETH/BTC,TradeType.MARKET_SELL,0.23243642,3904.224131550361
1882,1882,1371.66704378727,5376018.487509911,0.11621820000000134,3906.25,1882,ETH/BTC,TradeType.LIMIT_SELL,0.11621821,3906.25
1883,1883,17.69693946184475,71118.5276464859,0.4595545900000013,3943.567136374403,1883,ETH/BTC,TradeType.MARKET_BUY,0.34333639,3943.567136374403
1884,1884,466.7752309209715,1830642.5311322073,0.34466594000000134,3908.8133724186573,1884,ETH/BTC,TradeType.MARKET_SELL,0.11488865,3908.8133724186573
1885,1885,1136.6750818025869,4453031.151331252,0.17233297000000133,3887.241372800662,1885,ETH/BTC,TradeType.MARKET_SELL,0.17233297,3887.241372800662
1886,1886,857.6499918301676,3360368.4155823668,0.24346210000000135,3922.796327923866,1886,ETH/BTC,TradeType.MARKET_BUY,0.07112913,3922.796327923866
1887,1887,1570.1893221009677,6147529.4236705685,0.06086552000000134,3902.26,1887,ETH/BTC,TradeType.LIMIT_SELL,0.18259658,3902.26
1888,1888,1629.485249993375,6379613.424458023,0.04564914000000134,3896.8485206341684,1888,ETH/BTC,TradeType.MARKET_SELL,0.01521638,3896.8485206341684
1889,1889,421.4230210847179,1651247.7119541506,0.35170782000000134,3947.1588549903468,1889,ETH/BTC,TradeType.MARKET_BUY,0.30605868,3947.1588549903468
1890,1890,421.4230210847179,1651247.7119541506,0.35170782000000134,3914.0,,,,,
1891,1891,765.0289609454196,2996120.820387358,0.26378086000000134,3907.8564738358027,1891,ETH/BTC,TradeType.MARKET_SELL,0.08792696,3907.8564738358027
1892,1892,765.0289609454196,2997651.405870969,0.26378086000000134,3916.0,,,,,
1893,1893,765.0289609454196,2999181.9913545796,0.26378086000000134,3918.0,,,,,
1894,1894,1281.991746015316,5027206.646611653,0.13189043000000134,3919.638332135975,1894,ETH/BTC,TradeType.MARKET_SELL,0.13189043,3919.638332135975
1895,1895,1281.991746015316,5027206.646611653,0.13189043000000134,3920.0,,,,,
1896,1896,18.276044487695344,73433.98670585344,0.4524531300000013,3942.1794910250655,1896,ETH/BTC,TradeType.MARKET_BUY,0.3205627,3942.1794910250655
1897,1897,18.276044487695344,73433.98670585344,0.4524531300000013,3920.0,,,,,
1898,1898,1785.6710835501954,6998044.976433216,1.3322676295501878e-15,3906.25,1898,ETH/BTC,TradeType.LIMIT_SELL,0.45245313,3906.25
1899,1899,1785.6710835501954,6998044.976433216,1.3322676295501878e-15,3918.0,,,,,
1900,1900,1785.6710835501954,6998044.976433216,1.3322676295501878e-15,3909.5258279404425,,,,,
1901,1901,1347.979382106979,5285864.735042265,0.11162699000000133,3921.020368310714,1901,ETH/BTC,TradeType.MARKET_BUY,0.11162699,3921.020368310714
1902,1902,681.8711173539355,2673350.906821893,0.28024449000000135,3950.4100390116305,1902,ETH/BTC,TradeType.MARKET_BUY,0.1686175,3950.4100390116305
1903,1903,176.04954677520806,691537.4482447804,0.4081864300000013,3953.5243140656407,1903,ETH/BTC,TradeType.MARKET_BUY,0.12794194,3953.5243140656407
1904,1904,1371.908218650208,5376908.127508145,0.10204661000000131,3906.25,1904,ETH/BTC,TradeType.LIMIT_SELL,0.30613982,3906.25
1905,1905,697.5209524327081,2734656.802041903,0.2736573400000013,3929.75,1905,ETH/BTC,TradeType.LIMIT_BUY,0.17161073,3929.75
1906,1906,352.8002620427021,1384038.2707189696,0.36090959000000133,3950.8515870938113,1906,ETH/BTC,TradeType.MARKET_BUY,0.08725225,3950.8515870938113
1907,1907,1058.060929594702,4149364.2877176264,0.18045479000000134,3908.24,1907,ETH/BTC,TradeType.LIMIT_SELL,0.1804548,3908.24
1908,1908,1234.376096482702,4840519.2113814745,0.13534109000000133,3908.24,1908,ETH/BTC,TradeType.LIMIT_SELL,0.0451137,3908.24
1909,1909,324.204009669902,1272641.9087260857,0.3668333700000013,3931.76,1909,ETH/BTC,TradeType.LIMIT_BUY,0.23149228,3931.76
1910,1910,6.401053841418218,26854.303052200838,0.4479007500000013,3920.2322293934235,1910,ETH/BTC,TradeType.LIMIT_BUY,0.08106738,3920.2322293934235
1911,1911,6.401053841418218,26854.303052200838,0.4479007500000013,3920.0,,,,,
1912,1912,1.6812118670182175,8352.508395378436,0.4491011900000013,3931.76,1912,ETH/BTC,TradeType.LIMIT_BUY,0.00120044,3931.76
1913,1913,1.6812118670182175,8352.508395378436,0.4491011900000013,3920.0,,,,,
1914,1914,1.6812118670182175,8356.769021492473,0.4491011900000013,3922.0,,,,,
1915,1915,1.6812118670182175,8356.769021492473,0.4491011900000013,3922.0,,,,,
1916,1916,1.6812118670182175,8356.769021492473,0.4491011900000013,3922.0,,,,,
1917,1917,1.6812118670182175,8361.029647606509,0.4491011900000013,3924.0,,,,,
1918,1918,1752.7639176811776,6879598.376898622,1.3322676295501878e-15,3899.0827564143383,1918,ETH/BTC,TradeType.MARKET_SELL,0.44910119,3899.0827564143383
1919,1919,1752.7639176811776,6883103.904733984,1.3322676295501878e-15,3926.0,,,,,
1920,1920,1752.7639176811776,6897126.016075433,1.3322676295501878e-15,3899.0523727281693,,,,,
1921,1921,1752.7639176811776,6900631.543910796,1.3322676295501878e-15,3927.861079201779,,,,,
1922,1922,1752.7639176811776,6907642.599581521,1.3322676295501878e-15,3940.0,,,,,
1923,1923,464.07654141523835,1830214.1914938544,0.3270410600000013,3940.4452036265393,1923,ETH/BTC,TradeType.MARKET_BUY,0.32704106,3940.4452036265393
1924,1924,1106.6330738994347,4361885.215125873,0.16352053000000133,3929.5159603763286,1924,ETH/BTC,TradeType.MARKET_SELL,0.16352053,3929.5159603763286
1925,1925,1749.530308630149,6884401.764459636,1.3322676295501878e-15,3931.599504543645,1925,ETH/BTC,TradeType.MARKET_SELL,0.16352053,3931.599504543645
1926,1926,30.727524810388786,122627.69627695988,0.43591412000000135,3942.9848792687885,1926,ETH/BTC,TradeType.LIMIT_BUY,0.43591412,3942.9848792687885
1927,1927,30.727524810388786,122565.36939909909,0.43591412000000135,3932.0,,,,,
1928,1928,0.5180956863887829,3781.8036957670884,0.44357410000000136,3943.8,1928,ETH/BTC,TradeType.LIMIT_BUY,0.00765998,3943.8
1929,1929,1304.6925054023886,5131791.657068235,0.11089352000000136,3920.2,1929,ETH/BTC,TradeType.LIMIT_SELL,0.33268058,3920.2
1930,1930,1522.6771536982806,5988907.262155657,0.05544676000000136,3931.4226529357525,1930,ETH/BTC,TradeType.MARKET_SELL,0.05544676,3931.4226529357525
1931,1931,1522.6771536982806,5985861.796954741,0.05544676000000136,3930.0,,,,,
1932,1932,1630.853494416221,6407732.276997972,0.02772338000000136,3901.9896101391882,1932,ETH/BTC,TradeType.MARKET_SELL,0.02772338,3901.9896101391882
1933,1933,421.4677376043717,1658097.548925585,0.33279196000000133,3964.307818300559,1933,ETH/BTC,TradeType.MARKET_BUY,0.30506858,3964.307818300559
1934,1934,1727.5009428192318,6790806.2062224,1.3322676295501878e-15,3924.4734314340412,1934,ETH/BTC,TradeType.MARKET_SELL,0.33279196,3924.4734314340412
1935,1935,18.607612031976032,74839.81590249778,0.4308633600000013,3966.207130695114,1935,ETH/BTC,TradeType.MARKET_BUY,0.43086336,3966.207130695114
1936,1936,18.607612031976032,74839.81590249778,0.4308633600000013,3930.0,,,,,
1937,1937,4.88720998857603,20907.95870103523,0.4343458900000013,3939.78,1937,ETH/BTC,TradeType.LIMIT_BUY,0.00348253,3939.78
1938,1938,4.88720998857603,20897.315589278078,0.4343458900000013,3926.0,,,,,
1939,1939,4.88720998857603,20918.60181279238,0.4343458900000013,3930.0,,,,,
1940,1940,1283.1419485733109,5044457.7446687855,0.10858647000000127,3923.9225640343257,1940,ETH/BTC,TradeType.LIMIT_SELL,0.32575942,3923.9225640343257
1941,1941,1708.6065411920108,6716532.313425794,1.2628786905111156e-15,3918.21,1941,ETH/BTC,TradeType.LIMIT_SELL,0.10858647,3918.21
1942,1942,27.49109180595451,109742.2546511072,0.42615083000000126,3944.8836680338186,1942,ETH/BTC,TradeType.MARKET_BUY,0.42615083,3944.8836680338186
1943,1943,1696.3914952685543,6665122.18491015,1.27675647831893e-15,3916.22,1943,ETH/BTC,TradeType.LIMIT_SELL,0.42615083,3916.22
1944,1944,1696.3914952685543,6661729.401919613,1.27675647831893e-15,3901.3802378854466,,,,,
1945,1945,1696.3914952685543,6658336.618929076,1.27675647831893e-15,3892.28604036986,,,,,
1946,1946,439.3511597923716,1725700.4018881787,0.31781338000000126,3955.278205959053,1946,ETH/BTC,TradeType.MARKET_BUY,0.31781338,3955.278205959053
1947,1947,1371.3937390015717,5380289.254102645,0.07945334000000126,3910.23,1947,ETH/BTC,TradeType.LIMIT_SELL,0.23836004,3910.23
